ator_id	titulo_id	nome_personagem	tipo	titulo	ano_lancamento	generos	nome_ator	ano_nascimento	nota	numero_votos	duracao	sinopse
nm1684869	tt1772776	Desconhecido	Jogo	Call of Duty: Modern Warfare Mobilized	2009	['Ação', 'Aventura', 'Guerra']	Troy Baker	1976	5.5	140	0.0	Call of Duty: Modern Warfare - Mobilizado é o terceiro videogame Call of Duty desenvolvido para o Nintendo DS.Possui a mesma jogabilidade de tiro em primeira pessoa encontrada em seus antecessores e também inclui novas armas e veículos, novos mini-jogos, como rachaduras em terminais de computador e assumir o controle de drones UAV Recon e um canhão AC-130.
nm1869101	tt1781827	Felicidad Iglesias	Filme	Mãos de Pedra: A História Verdadeira de Roberto Durán	2016	['Biografia', 'Drama', 'Esporte']	Ana de Armas	1988	6.6	18144	111.0	O boxista panamense Roberto Dúran é treinado por Ray Arcel e juntos fazem história nos ringues. O atleta trilha uma carreira brilhante e ganha o apelido Mãos de Pedra, vencendo outros grandes nomes do boxe, como Sugar Ray Leonard. Em 119 combates o boxeador conquista nada menos que 103 vitórias.
nm1684869	tt1789846	Mr. Lou Zarr	Filme para TV	Monster High: O Novo Fantasma da Escola	2010	['Animação', 'Fantasia']	Troy Baker	1976	6.8	820	23.0	Frankie Stein começa em Monster High e vai com tudo novo, corpo e vida, na primeira semana de ensino médio.
nm1684869	tt1815924	Mitsunari Ishida	Jogo	Sengoku Basara: Samurai Heroes	2010	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	7.6	51	0.0	Apresentando personagens jogáveis exclusivos, além de apoiar os generais que facilitarão o comando e liderar exércitos, os jogadores verão a batalha da perspectiva de cada comandante militar com o objetivo final de reescrever a história para governar todo o Japão do século XVI.No modo dinâmico de 'Hero's Story', as decisões do jogador afetam o histórico de histórias reprojetadas.Com base em escolhas feitas pelo jogador, o novo drama se desenrola quando os amigos se tornam inimigos, os inimigos se tornam amigos e uma nova história de Sengoku se desenrola.Adicionando um novo elemento estratégico ao jogo, as forças podem lutar pelo controle/assumir os campos e, finalmente, campos de batalha inteiros.
nm1684869	tt1823262	Jazz	Jogo	Transformers: Fall of Cybertron	2012	['Ação', 'Aventura', 'Ficção Científica']	Troy Baker	1976	8.4	954	0.0	Transformers: Fall of Cybertron o transporta para os últimos dias do Planet Cybertron, onde você experimentará as horas mais sombrias da guerra apocalíptica entre os Autobots e Decepticons.Embarque em uma jornada alimentada por adrenalina por uma ampla gama de missões e ambientes enormes projetados em torno das habilidades únicas de cada personagem.Lute pelos dois lados das batalhas mais épicas que levam ao seu lendário êxodo do seu mundo natal.Além disso, os jogadores experimentam ação na forma de novos tipos de BOT do transformador, combáticos, inseticons e dinobots.
nm1684869	tt1823262	Jetfire	Jogo	Transformers: Fall of Cybertron	2012	['Ação', 'Aventura', 'Ficção Científica']	Troy Baker	1976	8.4	954	0.0	Transformers: Fall of Cybertron o transporta para os últimos dias do Planet Cybertron, onde você experimentará as horas mais sombrias da guerra apocalíptica entre os Autobots e Decepticons.Embarque em uma jornada alimentada por adrenalina por uma ampla gama de missões e ambientes enormes projetados em torno das habilidades únicas de cada personagem.Lute pelos dois lados das batalhas mais épicas que levam ao seu lendário êxodo do seu mundo natal.Além disso, os jogadores experimentam ação na forma de novos tipos de BOT do transformador, combáticos, inseticons e dinobots.
nm1684869	tt1823262	Kickback	Jogo	Transformers: Fall of Cybertron	2012	['Ação', 'Aventura', 'Ficção Científica']	Troy Baker	1976	8.4	954	0.0	Transformers: Fall of Cybertron o transporta para os últimos dias do Planet Cybertron, onde você experimentará as horas mais sombrias da guerra apocalíptica entre os Autobots e Decepticons.Embarque em uma jornada alimentada por adrenalina por uma ampla gama de missões e ambientes enormes projetados em torno das habilidades únicas de cada personagem.Lute pelos dois lados das batalhas mais épicas que levam ao seu lendário êxodo do seu mundo natal.Além disso, os jogadores experimentam ação na forma de novos tipos de BOT do transformador, combáticos, inseticons e dinobots.
nm0799777	tt1825784	J Kimball	Filme	3 Geezers!	2013	['Comédia']	J.K. Simmons	1955	3.3	803	81.0	0 ator J Kimball pesquisa o que é ser velho para um papel para o seu próximo filme. Quando ele conhece os moradores do The Coconuts casa de repouso, ele rapidamente descobre que suas percepções em relaçao dos idosos pode estar fora da realidade de hoje.
nm0000206	tt18259086	Shadow	Filme	Sonic 3: O Filme	2024	['Ação', 'Aventura', 'Comédia']	Keanu Reeves	1964	6.9	58937	110.0	Sonic, Knuckles e Tails se reúnem contra um novo e poderoso adversário, Shadow, um vilão misterioso com poderes diferentes de tudo que eles já enfrentaram antes. Com suas habilidades superadas em todos os sentidos, a Equipe Sonic deve buscar uma aliança improvável na esperança de parar Shadow e proteger o planeta.
nm3081796	tt18259538	Desconhecido	Filme	The Legend of Aang: The Last Airbender	2026	['Ação', 'Aventura', 'Animação']	Steven Yeun	1983	0.0	0	0.0	O próximo filme de animação acompanha Aang e seus amigos agora como jovens adultos, vários anos após os eventos do final de Avatar: A Lenda de Aang.
nm0604742	tt1832045	Ike Evans	Série de TV	Magic City	2012	['Crime', 'Drama']	Jeffrey Dean Morgan	1966	7.6	13579	60.0	Situado na década de 1950 Miami, Magic City conta a história de Ike Evans (Jeffrey Dean Morgan), o proprietário do hotel mais glamouroso de Miami, a Playa Miramar. Evans é forçado a fazer um negócio malfadado com máfia de Miami chefe Ben Diamond (Danny Huston) para garantir o sucesso do seu estabelecimento chamativo.
nm1869101	tt1833116	Sofia	Filme	O Informante	2019	['Ação', 'Crime', 'Drama']	Ana de Armas	1988	6.6	44402	113.0	Depois de uma missão fracassada, um informante do FBI é obrigado a continuar trabalhando infiltrado para desmantelar uma quadrilha, só que agora dentro da prisão.
nm1684869	tt18377094	Logan	Jogo	Guild Wars 2: End of Dragons	2022	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	7.2	56	0.0	Guild Wars 2: Fim of Dragons é a terceira expansão para o premiado e aclamado pela crítica MMORPG Guild Wars 2. O ciclo do dragão que sustentou e prejudicou Tyria por idades está entrando em colapso.Corações e escolhas mortais definirão esse momento na história - e eco no futuro para sempre.
nm1659221	tt1838544	Billy	Filme	12 Horas	2012	['Ação', 'Aventura', 'Mistério']	Sebastian Stan	1982	5.9	47264	94.0	Jill é uma jovem que escapou de um serial killer há dois anos e que agora acredita que o mesmo sujeito raptou sua irmã mais nova. Ela terá que lutar contra a desconfiança das pessoas que não acreditam que tenha sido sequestrada em primeiro lugar.
nm0799777	tt1840320	J.K.	Filme	Fanboy	2019	['Comédia']	J.K. Simmons	1955	6.9	89	49.0	Um funcionário de uma locadora de vídeos da Carolina do Sul viaja para Hollywood quando descobre que seu diretor favorito está fazendo audições para seu próximo grande filme.
nm0799777	tt1840320	Frank Perry	Filme	Fanboy	2019	['Comédia']	J.K. Simmons	1955	6.9	89	49.0	Um funcionário de uma locadora de vídeos da Carolina do Sul viaja para Hollywood quando descobre que seu diretor favorito está fazendo audições para seu próximo grande filme.
nm0799777	tt1840417	Mr. Jansen	Filme	As Palavras	2012	['Drama', 'Mistério', 'Romance']	J.K. Simmons	1955	7.0	83106	102.0	Rory Jansen (Bradley Cooper) é casado com Dora (Zoe Saldana) e trabalha em uma editora de livros. Ele sonha em publicar seu próprio livro, mas não é capaz de escrever algo bom. Um dia, em uma pequena loja, ele encontra uma pasta com várias folhas amareladas. Rory começa a ler e logo ele resolve transcrevê-la para o computador, palavra por palavra, e a apresenta como se fosse seu livro. Rory se torna um sucesso de vendas. Entretanto, tudo muda quando ele conhece um senhor (Jeremy Irons) que lhe conta a verdade por trás do texto encontrado.
nm1659221	tt1843866	Bucky Barnes	Filme	Capitão América 2: O Soldado Invernal	2014	['Ação', 'Aventura', 'Ficção Científica']	Sebastian Stan	1982	7.7	932027	136.0	Após os eventos catastróficos em Nova York com Os Vingadores, Steve Rogers segue tentando se ajustar ao mundo moderno. Porém, quando um colega da agência S.H.I.E.L.D. é atacado, Steve se vê preso em uma rede de intrigas que ameaça colocar o mundo em risco. Em parceria com a Viúva Negra e Falcão, seu novo aliado, o Capitão América tem que enfrentar um misterioso e inesperado inimigo, o Soldado Invernal.
nm1659221	tt1843866	Winter Soldier	Filme	Capitão América 2: O Soldado Invernal	2014	['Ação', 'Aventura', 'Ficção Científica']	Sebastian Stan	1982	7.7	932027	136.0	Após os eventos catastróficos em Nova York com Os Vingadores, Steve Rogers segue tentando se ajustar ao mundo moderno. Porém, quando um colega da agência S.H.I.E.L.D. é atacado, Steve se vê preso em uma rede de intrigas que ameaça colocar o mundo em risco. Em parceria com a Viúva Negra e Falcão, seu novo aliado, o Capitão América tem que enfrentar um misterioso e inesperado inimigo, o Soldado Invernal.
nm0799777	tt18453958	Cave Johnson	Jogo	Aperture Desk Job	2022	['Ficção Científica']	J.K. Simmons	1955	7.5	183	0.0	O trabalho de mesa de abertura reimagina o gênero de simuladores de caminhada e os coloca no mundo de um raio e endorfin-endorfina de sentar-se ainda atrás das coisas.Você joga como um nível básico ninguém no primeiro dia de trabalho-seu coração cheio de esperança e suas pernas cheias de sonhos, ansiosos para escalar a escada corporativa.Mas a vida tem outros planos e todos envolvem cadeiras.Projetado como um curta reproduzível gratuito para o novo deck a vapor da Valve, o trabalho de mesa o leva pelos controles e recursos do computador de mão, embora não seja tão chato quanto isso soa.Abaixe suas expectativas: esta não é uma sequência do portal.Agora prepare -se para criá -los um pouco, porque está no universo expandido desses jogos.O trabalho de mesa coloca você diretamente no banco do motorista da Aperture Science.Em seguida, remove rapidamente a parte de condução e adiciona uma mesa na frente do assento.
nm1684869	tt1852820	Arlon	Jogo	Kid Icarus: Uprising	2012	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	8.2	401	0.0	Uma das franquias mais amadas da história da Nintendos faz seu glorioso retorno em 3D espetacular!O Pit of Kid Icarus Fame está de volta em um novo jogo projetado especificamente para o sistema Nintendo 3DS, de Masahiro Sakurai, criador das franquias Kirby e Super Smash Bros. e sua equipe de desenvolvimento no Projeto Sora.Kid Icarus: Uprising é uma mistura de ritmo acelerado e cheio de ação de tiro aéreo e baseado no solo, construído com o controle de jogo elegantemente intuitivo e simplificado.Este acompanhamento do Kid Icarus original lançado para o Nintendo Entertainment System em 1987 está no topo das listas de desejos dos jogadores há anos.Com uma jogabilidade que é fácil de pegar, mas incrivelmente profunda, o jogo certamente satisfazer jogadores iniciantes, bem como fãs que clamam por uma nova edição na franquia.O herói, poço, se une a Palutena, a deusa da luz, que lhe concede o milagre do voo por trechos limitados.Com esse presente, Pit voa pelos céus, abatindo enxames de inimigos, depois disparam e se envolvem em batalhas frenéticas no solo contra o exército do submundo Medusas.Encontre e colete inúmeras armas e itens que oferecem bônus e aumentos de habilidades.Os jogadores podem escolher armas antes de enviarem o poço para a batalha, dando -lhes inúmeras camadas de estratégias em cada nível.Os jogadores podem escolher entre uma lâmina básica, garras básicas e uma arma básica de oritaria.As lâminas são bem equilibradas, as garras têm alcance limitado, mas aumentam a velocidade de corrida e os oritários podem disparar dois tiros que crescem no poder sobre a distância.
nm1684869	tt1852820	Pyrrhon	Jogo	Kid Icarus: Uprising	2012	['Ação', 'Aventura', 'Fantasia']	Troy Baker	1976	8.2	401	0.0	Uma das franquias mais amadas da história da Nintendos faz seu glorioso retorno em 3D espetacular!O Pit of Kid Icarus Fame está de volta em um novo jogo projetado especificamente para o sistema Nintendo 3DS, de Masahiro Sakurai, criador das franquias Kirby e Super Smash Bros. e sua equipe de desenvolvimento no Projeto Sora.Kid Icarus: Uprising é uma mistura de ritmo acelerado e cheio de ação de tiro aéreo e baseado no solo, construído com o controle de jogo elegantemente intuitivo e simplificado.Este acompanhamento do Kid Icarus original lançado para o Nintendo Entertainment System em 1987 está no topo das listas de desejos dos jogadores há anos.Com uma jogabilidade que é fácil de pegar, mas incrivelmente profunda, o jogo certamente satisfazer jogadores iniciantes, bem como fãs que clamam por uma nova edição na franquia.O herói, poço, se une a Palutena, a deusa da luz, que lhe concede o milagre do voo por trechos limitados.Com esse presente, Pit voa pelos céus, abatindo enxames de inimigos, depois disparam e se envolvem em batalhas frenéticas no solo contra o exército do submundo Medusas.Encontre e colete inúmeras armas e itens que oferecem bônus e aumentos de habilidades.Os jogadores podem escolher armas antes de enviarem o poço para a batalha, dando -lhes inúmeras camadas de estratégias em cada nível.Os jogadores podem escolher entre uma lâmina básica, garras básicas e uma arma básica de oritaria.As lâminas são bem equilibradas, as garras têm alcance limitado, mas aumentam a velocidade de corrida e os oritários podem disparar dois tiros que crescem no poder sobre a distância.
nm0604742	tt18546730	Negan Smith	Série de TV	The Walking Dead: Dead City	2023	['Aventura', 'Drama', 'Terror']	Jeffrey Dean Morgan	1966	7.1	28041	46.0	Maggie e Negan viajam para uma Manhattan pós-apocalíptica há muito isolada do continente. A cidade em ruínas está cheia de mortos e habitantes que fizeram de Nova York seu próprio mundo cheio de anarquia, perigo, beleza e terror.
nm1684869	tt1855429	Red Skull	Jogo	ZEN Pinball	2008	['Esporte']	Troy Baker	1976	7.2	120	0.0	Pense no Zen Pinball como seu próprio arcade pessoal de pinball!O jogo é um download gratuito com muitas mesas de pinball diferentes.
nm1684869	tt1855429	Loki	Jogo	ZEN Pinball	2008	['Esporte']	Troy Baker	1976	7.2	120	0.0	Pense no Zen Pinball como seu próprio arcade pessoal de pinball!O jogo é um download gratuito com muitas mesas de pinball diferentes.
nm1684869	tt1855429	Venom	Jogo	ZEN Pinball	2008	['Esporte']	Troy Baker	1976	7.2	120	0.0	Pense no Zen Pinball como seu próprio arcade pessoal de pinball!O jogo é um download gratuito com muitas mesas de pinball diferentes.
nm1869101	tt1856101	Joi	Filme	Blade Runner 2049	2017	['Ação', 'Drama', 'Mistério']	Ana de Armas	1988	8.0	711127	164.0	Trinta anos após os acontecimentos do primeiro filme, um novo blade runner, o oficial K da polícia de Los Angeles, desenterra um segredo há muito enterrado que tem o potencial de mergulhar o que resta da sociedade no caos. A descoberta de K o leva a uma busca para encontrar Rick Deckard, um ex-blade runner do LAPD que está desaparecido há 30 anos.
nm1102577	tt1864405	Amy-Jo Albany	Filme	A Decadência de Joe Albany	2014	['Biografia', 'Drama', 'Música']	Elle Fanning	1998	6.1	2268	114.0	A derrocada do pianista de jazz Joe Albany (John Hawkes) a partir do ponto de vista de sua filha, Amy (Elle Fanning). Na cena jazzística dos anos 60 e 70, ele se afunda nas drogas.
nm0005342	tt1876330	Lax Morales	Filme	Hello Herman	2012	['Drama']	Norman Reedus	1969	5.5	1518	90.0	Um jornalista entrevista um garoto de dezesseis anos, que está sob custódia policial depois que ele atirou e matou 42 pessoas em sua escola secundária.
nm2794962	tt1878870	Nadine	Filme	Quase 18	2016	['Comédia', 'Drama']	Hailee Steinfeld	1996	7.3	145894	104.0	Crescer não é nada fácil para alguns, como para Nadine (Hailee Steinfeld), uma estudante que está enfrentando uma difícil situação desde que sua melhor amiga, Krista (Haley Lu Richardson), está namorando com o seu irmão mais velho, Darian (Blake Jenner). Nadine se sente mais sozinha do que nunca, ao menos até começar uma amizade com um jovem atencioso (Hayden Szeto).
nm5301405	tt18925334	Pearl	Filme	Pearl: Uma História de Origem 'X'	2022	['Drama', 'Terror', 'Suspense']	Mia Goth	1993	7.0	139147	103.0	Presa na fazenda isolada de sua família, Pearl deve cuidar de seu pai doente sob o olhar amargo e autoritário de sua mãe devota. Desejando uma vida glamourosa como ela viu nos filmes, as ambições, tentações e repressões de Pearl colidem, na impressionante história de origem inspirada em technicolor da icônica vilã de X.
nm5301405	tt18925334	Desconhecido	Filme	Pearl: Uma História de Origem 'X'	2022	['Drama', 'Terror', 'Suspense']	Mia Goth	1993	7.0	139147	103.0	Presa na fazenda isolada de sua família, Pearl deve cuidar de seu pai doente sob o olhar amargo e autoritário de sua mãe devota. Desejando uma vida glamourosa como ela viu nos filmes, as ambições, tentações e repressões de Pearl colidem, na impressionante história de origem inspirada em technicolor da icônica vilã de X.
nm3081796	tt1926214	(segment 'Carpe Millennium')	Filme	A Moment of Youth	2011	['Aventura', 'Biografia', 'Comédia']	Steven Yeun	1983	3.5	417	143.0	Um momento de juventude é uma compilação de curtas-metragens que apresenta nove diretores promissores de sete países em cinco continentes.
nm2215143	tt1931602	Eleanor	Filme	Garotas Inocentes	2013	['Drama', 'Romance']	Kiernan Shipka	1999	5.9	16624	91.0	Duas amigas fazem um pacto de perderem a virgindade juntas durante o primeiro verão após saírem da escola. No entanto, elas se apaixonam pelo mesmo menino, um artista de rua, e pela primeira vez a amizade das duas é posta em risco.
nm1869101	tt1935194	Stephanie	Filme	No Limite	2017	['Ação', 'Aventura', 'Crime']	Ana de Armas	1988	5.4	17235	93.0	Andrew e Garrett Foster são dois irmãos que ganham a vida roubando carros de luxo. Quando são contratados para roubar uma raridade no sul da França, eles pensam ter encontrado o trabalho de suas vidas. O que eles não imaginam é que o dono do veículo, Jacomo Morier, é um mafioso perigoso.
nm3480246	tt1935859	Emma	Filme	O Lar das Crianças Peculiares	2016	['Aventura', 'Drama', 'Família']	Ella Purnell	1996	6.7	200758	127.0	Quando Jacob descobre pistas para um mistério que abrange diferentes mundos e tempos, ele encontra um lugar mágico conhecido como Lar da Srta. Peregrine para Crianças Peculiares. Mas o mistério e o perigo se aprofundam à medida que ele conhece os moradores e aprende sobre seus poderes especiais... e seus poderosos inimigos. Em última análise, Jacob descobre que apenas sua própria 'peculiaridade' especial pode salvar seus novos amigos.
nm0799777	tt1942919	P.J. Jordan	Série de TV	Men At Work	2012	['Comédia', 'Drama', 'Romance']	J.K. Simmons	1955	7.1	8639	30.0	Men at Work, comédia criada por Breckin Meyer (Franklin & Bash), segue as desventuras de quatro amigos que trabalham em uma revista. Juntos, os quatro lidam com questões envolvendo amizade e trabalho, além de ajudarem um ao outro quando o assunto é mulher!
nm1684869	tt1948563	Ishida Mitsunari	Filme	Sengoku Basara: The Last Party	2011	['Ação', 'Aventura', 'Animação']	Troy Baker	1976	6.5	205	94.0	A história do filme está situada depois do conflito criado por Toyotomi Hideyoshi terminar, mas não antes da Batalha de Sekigahara determinar quem deverá ser o Shogun do Japão.
nm3480246	tt19488150	Gwyndala	Jogo	Star Trek Prodigy: Supernova	2022	['Ficção Científica']	Ella Purnell	1996	7.3	72	0.0	Depois dos EUA.A Protostar recebe leituras estranhas de uma estrela moribunda, Dal e Gwyn devem correr contra o tempo para salvar seus amigos, seu navio e um sistema planetário inteiro antes que uma supernova destrua todos!Usando suas habilidades únicas para superar quebra-cabeças engenhosos, suportar ambientes hostis e combater exércitos de robôs mortais, Dal e Gwyn devem salvar seus colegas de tripulação capturados Jankom Pog, Rok-Tahk, Zero e Murf.Mas eles logo encontram um novo inimigo mortal, que não parará de destruir os EUA.Protoestar e mude o próprio curso da história!
nm2215143	tt1950235	Angie	Filme	Deixe a Neve Cair	2019	['Comédia', 'Romance']	Kiernan Shipka	1999	5.9	26063	92.0	Uma nevasca assola uma pequena cidade na véspera do Natal, colocando em jogo amizades, romances e o futuro de um grupo de jovens.
nm1684869	tt1954399	Pawn	Jogo	Dragon's Dogma	2012	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	7.6	770	0.0	Situado em um enorme mundo aberto, Dragon's Dogma: Dark Orisen apresenta uma experiência de combate de ação gratificante.Os jogadores embarcam em uma aventura épica em um mundo rico e vivo com três companheiros de IA, conhecidos como peões.Esses parceiros lutam de forma independente, demonstrando proezas e habilidades que desenvolveram com base nas características aprendidas de cada jogador.Os usuários de PC podem compartilhar esses peões on -line e colher recompensas de tesouro, dicas e dicas de estratégia para derrubar os inimigos aterrorizantes.Os peões também podem ser emprestados quando forem necessárias habilidades específicas para concluir várias missões desafiadoras.
nm1684869	tt1954399	Additional Voices	Jogo	Dragon's Dogma	2012	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	7.6	770	0.0	Situado em um enorme mundo aberto, Dragon's Dogma: Dark Orisen apresenta uma experiência de combate de ação gratificante.Os jogadores embarcam em uma aventura épica em um mundo rico e vivo com três companheiros de IA, conhecidos como peões.Esses parceiros lutam de forma independente, demonstrando proezas e habilidades que desenvolveram com base nas características aprendidas de cada jogador.Os usuários de PC podem compartilhar esses peões on -line e colher recompensas de tesouro, dicas e dicas de estratégia para derrubar os inimigos aterrorizantes.Os peões também podem ser emprestados quando forem necessárias habilidades específicas para concluir várias missões desafiadoras.
nm0799777	tt1967545	Mr. Jervis	Filme	Refém da Paixão	2013	['Drama', 'Romance', 'Suspense']	J.K. Simmons	1955	6.9	54317	111.0	Adele, uma deprimida mãe solteira, e seu filho, Henry, oferecem carona a um temível homem ferido e procurado pela polícia. Gradualmente, mãe e filho vão conhecendo a outra versão da história e suas opções tornam-se cada vez mais limitadas.
nm1684869	tt19720506	Nathan Foster	Jogo	Per Aspera	2020	['Aventura', 'Ficção Científica']	Troy Baker	1976	7.7	12	0.0	Por Aspera, é um jogo de estratégia orientado a narrativas, com o objetivo de superar o desafio de Mars Terraforming.Explore o planeta, junte recursos e tome decisões estratégicas ao viver a fantasia da expansão interplanetária baseada cienticamente.As dificuldades aguardam.
nm1102577	tt1974419	Jesse	Filme	Demônio de Neon	2016	['Terror', 'Suspense']	Elle Fanning	1998	6.1	107544	117.0	Jesse (Elle Fannng) é uma jovem de 18 anos que acaba de chegar a Los Angeles. Dona de uma beleza natural impressionante, ela tenta a sorte como modelo profissional. Após tirar algumas fotos mórbidas para um jovem fotógrafo, é contratada por uma conceituada agência de modelos. Bastante ingênua, ela passa a lidar com o ego sempre inflado das demais modelos e também com a maquiadora Ruby (Jena Malone), que possui intenções ocultas com a jovem.
nm0000206	tt1974419	Hank	Filme	Demônio de Neon	2016	['Terror', 'Suspense']	Keanu Reeves	1964	6.1	107544	117.0	Jesse (Elle Fannng) é uma jovem de 18 anos que acaba de chegar a Los Angeles. Dona de uma beleza natural impressionante, ela tenta a sorte como modelo profissional. Após tirar algumas fotos mórbidas para um jovem fotógrafo, é contratada por uma conceituada agência de modelos. Bastante ingênua, ela passa a lidar com o ego sempre inflado das demais modelos e também com a maquiadora Ruby (Jena Malone), que possui intenções ocultas com a jovem.
nm1684869	tt1977764	Ryu Hayabusa	Jogo	Dead or Alive Dimensions	2011	['Ação', 'Esporte']	Troy Baker	1976	7.7	102	0.0	Dead or Alive: Dimensions é um jogo de luta desenvolvido para o Nintendo 3DS.É o quinto jogo da série Dead ou Alive e a primeira a ser lançada em um sistema Nintendo.O Dimensions tem 26 personagens jogáveis, mais do que qualquer edição anterior da franquia tinha a oferecer, e usa um mecanismo modificado de Dead ou Alive 4. A história do jogo é uma breve versão das histórias dos quatro jogos anteriores de Dead ou Alive.A tela de toque do 3DS é usada para executar movimentos especiais de luta para seu personagem, enquanto a tela superior é usada para exibir a luta.
nm0000206	tt1979376	Duke Caboom	Filme	Toy Story 4	2019	['Aventura', 'Animação', 'Comédia']	Keanu Reeves	1964	7.6	296600	100.0	Agora morando na casa da pequena Bonnie, Woody apresenta aos amigos o novo brinquedo construído por ela: Garfinho, baseado em um garfo de verdade. O novo posto de brinquedo não o agrada nem um pouco, o que faz com que Garfinho fuja de casa. Decidido a trazer de volta o atual brinquedo favorito de Bonnie, Woody parte em seu encalço e, no caminho, reencontra Bo Peep, que agora vive em um parque de diversões.
nm2794962	tt1980929	Violet	Filme	Mesmo Se Nada Der Certo	2013	['Comédia', 'Drama', 'Música']	Hailee Steinfeld	1996	7.4	171648	104.0	Uma cantora (Keira Knightley) se muda para Nova Iorque, mas logo após chegar no local, seu namorado americano decide terminar o relacionamento. Em plena crise, ela começa a cantar em bares, até ser descoberta por um produtor de discos (Mark Ruffalo), certo de que ela pode se tornar uma estrela.
nm1684869	tt1988235	Noah van Helsing	Minissérie	Marvel Anime: Blade	2011	['Ação', 'Animação', 'Terror']	Troy Baker	1976	6.5	1322	25.0	A história gira em torno de Blade, um caçador de vampiros, que nasceu mestiço (Humano-Vampiro) após um vampiro atacar sua mãe que ainda estava grávida. Em visita ao Japão em uma missão, Blade caça Deacon Frost, o vampiro que matou sua mãe. Blade enfrenta a 'Existência', uma misteriosa organização composta por vampiros modificados geneticamente por Deacon Frost.
nm1684869	tt1988235	Drunk Man	Minissérie	Marvel Anime: Blade	2011	['Ação', 'Animação', 'Terror']	Troy Baker	1976	6.5	1322	25.0	A história gira em torno de Blade, um caçador de vampiros, que nasceu mestiço (Humano-Vampiro) após um vampiro atacar sua mãe que ainda estava grávida. Em visita ao Japão em uma missão, Blade caça Deacon Frost, o vampiro que matou sua mãe. Blade enfrenta a 'Existência', uma misteriosa organização composta por vampiros modificados geneticamente por Deacon Frost.
nm1684869	tt1988235	Vampire	Minissérie	Marvel Anime: Blade	2011	['Ação', 'Animação', 'Terror']	Troy Baker	1976	6.5	1322	25.0	A história gira em torno de Blade, um caçador de vampiros, que nasceu mestiço (Humano-Vampiro) após um vampiro atacar sua mãe que ainda estava grávida. Em visita ao Japão em uma missão, Blade caça Deacon Frost, o vampiro que matou sua mãe. Blade enfrenta a 'Existência', uma misteriosa organização composta por vampiros modificados geneticamente por Deacon Frost.
nm1684869	tt20012502	Pagan Min	Jogo	Far Cry 6 - Pagan: Control	2022	['Ação', 'Aventura', 'Crime']	Troy Baker	1976	5.9	27	0.0	Pela primeira vez na história de Far Cry, você é o vilão. Chegue de perto e pessoal enquanto assume o controle das próprias lendas: Vaas Montenegro, Pagan Min e Joseph Seed - todos interpretados pelo elenco original.Em três episódios de DLC, você se aprofundará nessas mentes distorcidas desses vilões icônicos, descobrirá suas histórias de fundo, lutará contra seus demônios interiores e se reúne com rostos familiares.Tudo isso em uma nova experiência de jogabilidade do Far Cry, na qual você terá que morrer ... e tentar novamente.Você pode escapar da mente de um vilão?
nm1684869	tt2007381	Snow Villiers	Jogo	Final Fantasy XIII-2	2011	['Ação', 'Aventura', 'Drama']	Troy Baker	1976	7.1	1129	0.0	O Final Fantasy XIII-2 é criado com o objetivo de superar a qualidade de seu antecessor em todos os aspectos, apresentando novos sistemas de jogabilidade e visuais de ponta e áudio.Neste jogo, o jogador tem a liberdade de escolher entre uma variedade de possibilidades e caminhos;Onde suas escolhas afetam não apenas o ambiente imediato, mas também moldam o tempo e o espaço!
nm0000206	tt2016940	Donaka Mark	Filme	O Homem do Tai Chi	2013	['Ação', 'Drama']	Keanu Reeves	1964	6.0	41693	105.0	Um jovem praticante de artes marciais deixa de lado sua vida pacata vida em Pequim para disputar o campeonato Wulin Wang. O que ele não esperava era ter que lidar com o submundo da cidade para proteger o legado de seu local de nascimento, Ling Kong Tai Chi.
nm0000206	tt2016940	Desconhecido	Filme	O Homem do Tai Chi	2013	['Ação', 'Drama']	Keanu Reeves	1964	6.0	41693	105.0	Um jovem praticante de artes marciais deixa de lado sua vida pacata vida em Pequim para disputar o campeonato Wulin Wang. O que ele não esperava era ter que lidar com o submundo da cidade para proteger o legado de seu local de nascimento, Ling Kong Tai Chi.
nm1684869	tt2040483	Alphonse Dalton	Jogo	Professor Layton and the Miracle Mask	2011	['Aventura', 'Família', 'Mistério']	Troy Baker	1976	7.8	143	0.0	A primeira aventura do professor Layton no sistema Nintendo 3DS o leva à colorida cidade de Monte d'Or, onde ele deve impedir um homem misterioso de causar estragos com a poderosa máscara do caos.Desvenda novos detalhes sobre o passado do professor Layton ao lado de Luke, assistente Emmy Altava e um novo elenco de personagens nesta história fascinante.Desperte seu cérebro com centenas de quebra -cabeças tecendo o caminho ao longo da história.Além disso, faça o download dos quebra -cabeças diários gratuitos por um ano!Com um sistema de dica robusto para ajudar jogadores de todos os níveis de experiência e um conto épico repleto de quebra-cabeças novos, o professor Layton faz com que seu triunfante retorne apenas ao Nintendo 3DS.
